ANNO;CODI_CONTRATTO;CODI_MACROCATEGORIA;DESC_MACROCATEGORIA;CODI_CATEGORIA;DESC_CATEGORIA;CODI_QUALIFICA;DESC_QUALIFICA
2023;SSNA;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;KAT660;RUOLO SOCIOSANITARIO - OPERATORE SOCIOSANITARIO SENIOR
2023;SSNA;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;0OP269;PROFILI AREA DEGLI OPERATORI AD ESAURIMENTO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;TOP059;RUOLO TECNICO - OPERATORE TECNICO SPECIALIZZATO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;AOP870;RUOLO AMMINISTRATIVO - COADIUTORE AMMINISTRATIVO SENIOR
2023;SSNA;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;KOP660;RUOLO SOCIOSANITARIO - OPERATORE SOCIOSANITARIO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PT;PERSONALE DI SUPPORTO;0PTSPR;PROFILI AREA PERSONALE DI SUPPORTO AD ESAURIMENTO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PT;PERSONALE DI SUPPORTO;APT017;RUOLO AMMINISTRATIVO - COADIUTORE AMMINISTRATIVO
2023;SSNA;ND;PERSONALE NON DIRIGENTE;PT;PERSONALE DI SUPPORTO;TPT092;RUOLO TECNICO - OPERATORE TECNICO
2023;VVFF;NF;DIRIGENTI;TP;DIRIGENTI CON FUNZIONI TECNICO - PROFESSIONALI;0D01TP;PRIMO DIRIGENTE FUNZIONI TECNICO-PROFESSIONALI
2023;VVFF;ND;PERSONALE NON DIRIGENTE;IA;ISPETTORI E SOSTITUTI DIRETTORI;I42882;ISPETTORE ANTINCENDI ESPERTO FUNZIONI OPER. SCATTO CONV
2023;VVFF;ND;PERSONALE NON DIRIGENTE;IA;ISPETTORI E SOSTITUTI DIRETTORI;I42880;ISPETTORE ANTINCENDI COORD. FUNZIONI OPER.  SCATTO CONV.
2023;VVFF;ND;PERSONALE NON DIRIGENTE;IA;ISPETTORI E SOSTITUTI DIRETTORI;I42884;ISPETTORE ANTINCENDI FUNZIONI OPERATIVE
2023;VVFF;ND;PERSONALE NON DIRIGENTE;IA;ISPETTORI E SOSTITUTI DIRETTORI;I42883;ISPETTORE ANTINCENDI ESPERTO  FUNZIONI OPERATIVE
2023;SSNA;ND;PERSONALE NON DIRIGENTE;RR;PROFILI RUOLO RICERCA SANITARIA;N18694;RICERCATORE SANITARIO - DS
2023;SSNA;ND;PERSONALE NON DIRIGENTE;RR;PROFILI RUOLO RICERCA SANITARIA;N16695;COLLABORATORE PROF.LE  DI RICERCA SANITARIA - D
2023;AGID;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0078;DIRIGENTE I FASCIA A TEMPO DETERM.
2023;CNEL;ND;PERSONALE NON DIRIGENTE;FU;FUNZIONARI;0FZ000;FUNZIONARI
2023;EPNE;ND;PERSONALE NON DIRIGENTE;EP;PERSONALE ELEVATE PROFESSIONALITA;0EP981;"ELEVATE PROFESSIONALITA'"
2023;RALN;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;0OP000;OPERATORI
2023;RALN;ND;PERSONALE NON DIRIGENTE;OE;OPERATORI ESPERTI;0OEESP;OPERATORI ESPERTI
2023;RALN;ND;PERSONALE NON DIRIGENTE;IR;ISTRUTTORI;0IR000;ISTRUTTORI
2023;RALN;ND;PERSONALE NON DIRIGENTE;EQ;FUNZIONARI ED ELEVATA QUALIFICAZIONE;0FZEQF;FUNZIONARI ED ELEVATA QUALIFICAZIONE
2023;PRBZ;NF;DIRIGENTI;DI;DIRIGENTI;0D0079;DIRIGENTI DI II FASCIA
2023;PRBZ;NF;DIRIGENTI;DI;DIRIGENTI;0D0077;DIRIGENTI DI I FASCIA
